query_id,window,ring,sector,r_inner_m,r_outer_m,theta_start_deg,theta_end_deg,sc_max_z_m,sc_valid,lower_max_z_m,lower_valid,upper_min_z_m,upper_valid,roof_hides_lower
110,1099,4,23,7.5,9.375,138.0,144.0,,0,,0,,0,0
110,1099,4,24,7.5,9.375,144.0,150.0,4.905748901992913,1,1.9886816368326896,1,2.1288411004301393,1,1
110,1099,4,25,7.5,9.375,150.0,156.0,4.99057922252542,1,,0,2.3000981576105537,1,0
110,1099,4,26,7.5,9.375,156.0,162.0,0.4859036477621048,1,0.4859036477621048,1,,0,0
110,1099,4,27,7.5,9.375,162.0,168.0,,0,,0,,0,0
110,1099,4,28,7.5,9.375,168.0,174.0,3.0699795384312356,1,,0,2.9497647845574986,1,0
110,1099,4,29,7.5,9.375,174.0,180.0,3.078902514191238,1,,0,2.931323196592532,1,0
110,1099,4,30,7.5,9.375,180.0,186.0,3.0773307728079904,1,,0,2.9366931133241176,1,0
110,1099,4,31,7.5,9.375,186.0,192.0,4.170593718800149,1,,0,2.9440282553714545,1,0
110,1099,4,32,7.5,9.375,192.0,198.0,3.0878126823796332,1,,0,2.929977668706386,1,0
110,1099,4,33,7.5,9.375,198.0,204.0,3.1585396608014498,1,2.0865851818092827,1,2.1002160708318534,1,1
110,1099,4,34,7.5,9.375,204.0,210.0,3.143512994984699,1,2.0548783214836055,1,2.124250141877718,1,1
110,1099,4,35,7.5,9.375,210.0,216.0,,0,,0,,0,0
110,1099,4,36,7.5,9.375,216.0,222.0,,0,,0,,0,0
110,1099,4,37,7.5,9.375,222.0,228.0,,0,,0,,0,0
110,1099,4,38,7.5,9.375,228.0,234.0,,0,,0,,0,0
110,1099,4,39,7.5,9.375,234.0,240.0,,0,,0,,0,0
110,1099,4,40,7.5,9.375,240.0,246.0,,0,,0,,0,0
110,1099,4,41,7.5,9.375,246.0,252.0,,0,,0,,0,0
110,1099,4,42,7.5,9.375,252.0,258.0,,0,,0,,0,0
110,1099,4,43,7.5,9.375,258.0,264.0,3.1216549921563037,1,,0,3.0854526524909964,1,0
110,1099,4,44,7.5,9.375,264.0,270.0,5.329973110869367,1,0.0814542766870897,1,3.0725117371931505,1,1
110,1099,4,45,7.5,9.375,270.0,276.0,3.103619402929682,1,0.0606362992002128,1,3.0766588400460777,1,1
110,1099,4,46,7.5,9.375,276.0,282.0,3.1007391241545617,1,1.923649319606554,1,2.1270377140786896,1,1
110,1099,4,47,7.5,9.375,282.0,288.0,3.076900018753095,1,2.0622267552844042,1,2.1238288217570016,1,1
110,1099,4,48,7.5,9.375,288.0,294.0,,0,,0,,0,0
110,1099,4,49,7.5,9.375,294.0,300.0,,0,,0,,0,0
110,1099,4,50,7.5,9.375,300.0,306.0,,0,,0,,0,0
110,1099,4,51,7.5,9.375,306.0,312.0,,0,,0,,0,0
110,1099,4,52,7.5,9.375,312.0,318.0,,0,,0,,0,0
110,1099,4,53,7.5,9.375,318.0,324.0,3.1111976268278845,1,2.031709660383814,1,2.1059548565500212,1,1
110,1099,4,54,7.5,9.375,324.0,330.0,3.1275276298356123,1,2.0923259066473556,1,2.122368301583089,1,1
110,1099,4,55,7.5,9.375,330.0,336.0,3.1272571345356095,1,2.086390821533004,1,2.192366499411252,1,1
110,1099,4,56,7.5,9.375,336.0,342.0,3.1312631445472037,1,,0,3.010380600854533,1,0
110,1099,4,57,7.5,9.375,342.0,348.0,3.1172964740291116,1,,0,2.9999215162835737,1,0
110,1099,4,58,7.5,9.375,348.0,354.0,3.113427388263669,1,,0,2.9916661780273968,1,0
110,1099,4,59,7.5,9.375,354.0,360.0,3.1192661149519227,1,,0,2.984035704008886,1,0
110,1099,5,0,9.375,11.25,0.0,6.0,3.123945861385521,1,,0,2.9741310028233694,1,0
110,1099,5,1,9.375,11.25,6.0,12.0,3.1189232225770387,1,,0,2.966847962735631,1,0
110,1099,5,2,9.375,11.25,12.0,18.0,3.0714282581524945,1,,0,3.0539438509133445,1,0
110,1099,5,3,9.375,11.25,18.0,24.0,3.0675611241080922,1,,0,3.0424250153936545,1,0
110,1099,5,4,9.375,11.25,24.0,30.0,,0,,0,,0,0
110,1099,5,5,9.375,11.25,30.0,36.0,,0,,0,,0,0
110,1099,5,6,9.375,11.25,36.0,42.0,,0,,0,,0,0
110,1099,5,7,9.375,11.25,42.0,48.0,,0,,0,,0,0
110,1099,5,8,9.375,11.25,48.0,54.0,,0,,0,,0,0
110,1099,5,9,9.375,11.25,54.0,60.0,9.055499470418354,1,,0,8.876470068931978,1,0
110,1099,5,10,9.375,11.25,60.0,66.0,9.035651195697604,1,,0,8.906873848036271,1,0
110,1099,5,11,9.375,11.25,66.0,72.0,9.025953101449423,1,,0,8.875123582522347,1,0
110,1099,5,12,9.375,11.25,72.0,78.0,9.023585653056188,1,,0,8.887267757065654,1,0
110,1099,5,13,9.375,11.25,78.0,84.0,9.021250480415915,1,,0,8.898954827690066,1,0
110,1099,5,14,9.375,11.25,84.0,90.0,9.03440545881657,1,,0,8.907291739813857,1,0
110,1099,5,15,9.375,11.25,90.0,96.0,9.02188022225808,1,,0,8.877816256248508,1,0
110,1099,5,16,9.375,11.25,96.0,102.0,8.958312949334823,1,,0,8.902905134029295,1,0
110,1099,5,17,9.375,11.25,102.0,108.0,8.960368706990138,1,,0,8.8918026173005,1,0
110,1099,5,18,9.375,11.25,108.0,114.0,9.202217699450767,1,,0,8.915236872901652,1,0
110,1099,5,19,9.375,11.25,114.0,120.0,10.669265753859703,1,,0,9.211865718370122,1,0
110,1099,5,20,9.375,11.25,120.0,126.0,12.368377880358617,1,,0,3.6968210353521394,1,0
110,1099,5,21,9.375,11.25,126.0,132.0,,0,,0,,0,0
110,1099,5,22,9.375,11.25,132.0,138.0,,0,,0,,0,0
110,1099,5,23,9.375,11.25,138.0,144.0,5.833138338500412,1,,0,5.674866061842963,1,0
110,1099,5,24,9.375,11.25,144.0,150.0,6.048999280273428,1,,0,5.814911329842377,1,0
110,1099,5,25,9.375,11.25,150.0,156.0,4.866081733580027,1,,0,3.3316089883385303,1,0
110,1099,5,26,9.375,11.25,156.0,162.0,5.25029638426378,1,,0,3.4808676783780097,1,0
110,1099,5,27,9.375,11.25,162.0,168.0,,0,,0,,0,0
110,1099,5,28,9.375,11.25,168.0,174.0,3.022806639309481,1,,0,2.901760591058945,1,0
110,1099,5,29,9.375,11.25,174.0,180.0,3.040719918636715,1,,0,2.9053823474302614,1,0
110,1099,5,30,9.375,11.25,180.0,186.0,3.0366059938672074,1,,0,2.891388165619458,1,0
110,1099,5,31,9.375,11.25,186.0,192.0,3.0521379199291223,1,,0,2.8733374013149957,1,0
110,1099,5,32,9.375,11.25,192.0,198.0,3.0455023530600513,1,2.0748297118702057,1,2.1020095706801243,1,1
110,1099,5,33,9.375,11.25,198.0,204.0,3.009631944299385,1,2.0840662090226103,1,2.1135980087687605,1,1
110,1099,5,34,9.375,11.25,204.0,210.0,,0,,0,,0,0
110,1099,5,35,9.375,11.25,210.0,216.0,3.165216014051225,1,,0,3.165216014051225,1,0
110,1099,5,36,9.375,11.25,216.0,222.0,,0,,0,,0,0
110,1099,5,37,9.375,11.25,222.0,228.0,,0,,0,,0,0
110,1099,5,38,9.375,11.25,228.0,234.0,,0,,0,,0,0
110,1099,5,39,9.375,11.25,234.0,240.0,,0,,0,,0,0
110,1099,5,40,9.375,11.25,240.0,246.0,,0,,0,,0,0
110,1099,5,41,9.375,11.25,246.0,252.0,,0,,0,,0,0
110,1099,5,42,9.375,11.25,252.0,258.0,,0,,0,,0,0
110,1099,5,43,9.375,11.25,258.0,264.0,,0,,0,,0,0
110,1099,5,44,9.375,11.25,264.0,270.0,3.212950234294241,1,1.9530690190128042,1,2.1273756522000737,1,1
110,1099,5,45,9.375,11.25,270.0,276.0,3.1232967914751217,1,,0,3.0910339807699914,1,0
110,1099,5,46,9.375,11.25,276.0,282.0,3.111498223919082,1,1.9983565489722912,1,2.142294849491327,1,1
110,1099,5,47,9.375,11.25,282.0,288.0,,0,,0,,0,0
110,1099,5,48,9.375,11.25,288.0,294.0,,0,,0,,0,0
110,1099,5,49,9.375,11.25,294.0,300.0,,0,,0,,0,0
110,1099,5,50,9.375,11.25,300.0,306.0,,0,,0,,0,0
110,1099,5,51,9.375,11.25,306.0,312.0,,0,,0,,0,0
110,1099,5,52,9.375,11.25,312.0,318.0,,0,,0,,0,0
110,1099,5,53,9.375,11.25,318.0,324.0,3.0674609727840636,1,,0,3.0674609727840636,1,0
110,1099,5,54,9.375,11.25,324.0,330.0,3.0943211485206015,1,,0,2.9715923409562235,1,0
110,1099,5,55,9.375,11.25,330.0,336.0,3.123131780446726,1,1.885953863247863,1,2.1361690160438145,1,1
110,1099,5,56,9.375,11.25,336.0,342.0,3.1209914189724155,1,1.855645969815691,1,3.0148739751656684,1,1
110,1099,5,57,9.375,11.25,342.0,348.0,3.126525587914973,1,,0,3.0019221024892118,1,0
110,1099,5,58,9.375,11.25,348.0,354.0,3.12060384614183,1,,0,2.991328131541432,1,0
110,1099,5,59,9.375,11.25,354.0,360.0,3.1268537332969126,1,,0,2.981066166176449,1,0
110,1099,6,0,11.25,13.125,0.0,6.0,3.102703821766545,1,,0,2.9284411782939754,1,0
110,1099,6,1,11.25,13.125,6.0,12.0,3.0990128182096837,1,,0,2.9115997382661187,1,0
110,1099,6,2,11.25,13.125,12.0,18.0,,0,,0,,0,0
110,1099,6,3,11.25,13.125,18.0,24.0,,0,,0,,0,0
110,1099,6,4,11.25,13.125,24.0,30.0,,0,,0,,0,0
110,1099,6,5,11.25,13.125,30.0,36.0,,0,,0,,0,0
110,1099,6,6,11.25,13.125,36.0,42.0,,0,,0,,0,0
110,1099,6,7,11.25,13.125,42.0,48.0,,0,,0,,0,0
110,1099,6,8,11.25,13.125,48.0,54.0,,0,,0,,0,0
110,1099,6,9,11.25,13.125,54.0,60.0,9.045198187655842,1,,0,8.886188017296927,1,0
110,1099,6,10,11.25,13.125,60.0,66.0,9.038492323773959,1,,0,8.911485906160818,1,0
110,1099,6,11,11.25,13.125,66.0,72.0,9.025387819062276,1,,0,8.877024401432699,1,0
110,1099,6,12,11.25,13.125,72.0,78.0,9.02311953404181,1,,0,8.859185765178859,1,0
110,1099,6,13,11.25,13.125,78.0,84.0,9.013181948439902,1,,0,8.854979700507405,1,0
110,1099,6,14,11.25,13.125,84.0,90.0,9.011400799823635,1,,0,8.87080718612447,1,0
110,1099,6,15,11.25,13.125,90.0,96.0,8.992937000958639,1,,0,8.874130304095242,1,0
110,1099,6,16,11.25,13.125,96.0,102.0,8.954655659132126,1,,0,8.893909411430787,1,0
110,1099,6,17,11.25,13.125,102.0,108.0,8.941067555118082,1,,0,8.873166663013038,1,0
110,1099,6,18,11.25,13.125,108.0,114.0,8.928290900272248,1,,0,8.928290900272248,1,0
110,1099,6,19,11.25,13.125,114.0,120.0,13.013873687854499,1,,0,4.927946998303601,1,0
110,1099,6,20,11.25,13.125,120.0,126.0,12.795521301268769,1,,0,3.6812585518343837,1,0
110,1099,6,21,11.25,13.125,126.0,132.0,11.624440871005731,1,,0,4.612644665252228,1,0
110,1099,6,22,11.25,13.125,132.0,138.0,,0,,0,,0,0
110,1099,6,23,11.25,13.125,138.0,144.0,,0,,0,,0,0
110,1099,6,24,11.25,13.125,144.0,150.0,6.553589343587923,1,,0,5.704116517118915,1,0
110,1099,6,25,11.25,13.125,150.0,156.0,3.750948616229357,1,,0,2.89294105702223,1,0
110,1099,6,26,11.25,13.125,156.0,162.0,4.487895326102322,1,,0,2.8458523091059558,1,0
110,1099,6,27,11.25,13.125,162.0,168.0,,0,,0,,0,0
110,1099,6,28,11.25,13.125,168.0,174.0,3.0166118975596636,1,1.976612084431537,1,2.135507422186773,1,1
110,1099,6,29,11.25,13.125,174.0,180.0,3.048762219524133,1,2.0728163312892294,1,2.1216551673359785,1,1
110,1099,6,30,11.25,13.125,180.0,186.0,3.058687609315282,1,,0,2.8723041420914974,1,0
110,1099,6,31,11.25,13.125,186.0,192.0,3.0717049575396893,1,,0,2.8518617691920616,1,0
110,1099,6,32,11.25,13.125,192.0,198.0,3.144830501449952,1,1.498581694439303,1,2.138430418443147,1,1
110,1099,6,33,11.25,13.125,198.0,204.0,,0,,0,,0,0
110,1099,6,34,11.25,13.125,204.0,210.0,3.146911881868214,1,,0,3.146911881868214,1,0
110,1099,6,35,11.25,13.125,210.0,216.0,,0,,0,,0,0
110,1099,6,36,11.25,13.125,216.0,222.0,,0,,0,,0,0
110,1099,6,37,11.25,13.125,222.0,228.0,,0,,0,,0,0
110,1099,6,38,11.25,13.125,228.0,234.0,,0,,0,,0,0
110,1099,6,39,11.25,13.125,234.0,240.0,,0,,0,,0,0
110,1099,6,40,11.25,13.125,240.0,246.0,,0,,0,,0,0
110,1099,6,41,11.25,13.125,246.0,252.0,,0,,0,,0,0
110,1099,6,42,11.25,13.125,252.0,258.0,,0,,0,,0,0
110,1099,6,43,11.25,13.125,258.0,264.0,,0,,0,,0,0
110,1099,6,44,11.25,13.125,264.0,270.0,3.2617596244127007,1,2.0486689729814076,1,2.2191783609979234,1,1
110,1099,6,45,11.25,13.125,270.0,276.0,3.1333710489170117,1,,0,3.099790870775289,1,0
110,1099,6,46,11.25,13.125,276.0,282.0,3.13160469675065,1,1.9408232205014273,1,2.1020917288103615,1,1
110,1099,6,47,11.25,13.125,282.0,288.0,,0,,0,,0,0
110,1099,6,48,11.25,13.125,288.0,294.0,,0,,0,,0,0
110,1099,6,49,11.25,13.125,294.0,300.0,,0,,0,,0,0
110,1099,6,50,11.25,13.125,300.0,306.0,,0,,0,,0,0
110,1099,6,51,11.25,13.125,306.0,312.0,,0,,0,,0,0
110,1099,6,52,11.25,13.125,312.0,318.0,,0,,0,,0,0
110,1099,6,53,11.25,13.125,318.0,324.0,3.0468702424666994,1,,0,3.0468702424666994,1,0
110,1099,6,54,11.25,13.125,324.0,330.0,3.163816736233681,1,,0,3.163816736233681,1,0
110,1099,6,55,11.25,13.125,330.0,336.0,3.156366738345283,1,,0,3.018880350333982,1,0
110,1099,6,56,11.25,13.125,336.0,342.0,3.0885472933096043,1,2.0379869686983545,1,2.1059176006410576,1,1
110,1099,6,57,11.25,13.125,342.0,348.0,3.021205406977152,1,2.0124169934232605,1,2.19906157658103,1,1
110,1099,6,58,11.25,13.125,348.0,354.0,3.111419837463858,1,,0,2.9561607005413877,1,0
110,1099,6,59,11.25,13.125,354.0,360.0,3.1058255521635,1,,0,2.9449356935790396,1,0
110,1099,7,0,13.125,15.0,0.0,6.0,2.9628583684942456,1,,0,2.9329288800728475,1,0
110,1099,7,1,13.125,15.0,6.0,12.0,,0,,0,,0,0
110,1099,7,2,13.125,15.0,12.0,18.0,3.117845771990641,1,,0,3.1057218583784594,1,0
110,1099,7,3,13.125,15.0,18.0,24.0,3.0672659738851205,1,,0,3.06071189140469,1,0
110,1099,7,4,13.125,15.0,24.0,30.0,,0,,0,,0,0
110,1099,7,5,13.125,15.0,30.0,36.0,,0,,0,,0,0
110,1099,7,6,13.125,15.0,36.0,42.0,,0,,0,,0,0
110,1099,7,7,13.125,15.0,42.0,48.0,,0,,0,,0,0
110,1099,7,8,13.125,15.0,48.0,54.0,4.611161690922035,1,,0,4.611161690922035,1,0
110,1099,7,9,13.125,15.0,54.0,60.0,9.05179922487898,1,,0,4.328241135252943,1,0
110,1099,7,10,13.125,15.0,60.0,66.0,9.053554962996362,1,,0,8.840525681977814,1,0
110,1099,7,11,13.125,15.0,66.0,72.0,9.052192372091938,1,,0,8.865627914442657,1,0
110,1099,7,12,13.125,15.0,72.0,78.0,9.020488447551598,1,,0,8.869894470515613,1,0
110,1099,7,13,13.125,15.0,78.0,84.0,8.98531166435189,1,-1.256556341610502,1,8.853089312058223,1,1
110,1099,7,14,13.125,15.0,84.0,90.0,8.95552923349085,1,-0.9994264673515695,1,8.859220127072707,1,1
110,1099,7,15,13.125,15.0,90.0,96.0,9.012766192753592,1,,0,8.852463222557091,1,0
110,1099,7,16,13.125,15.0,96.0,102.0,8.946196806487285,1,1.3046252760877253,1,8.861181727264952,1,1
110,1099,7,17,13.125,15.0,102.0,108.0,8.947075960899427,1,1.6137775457510093,1,8.843860647584043,1,1
110,1099,7,18,13.125,15.0,108.0,114.0,14.404844537039136,1,,0,14.404844537039136,1,0
110,1099,7,19,13.125,15.0,114.0,120.0,14.429339023236842,1,,0,14.368422676239996,1,0
110,1099,7,20,13.125,15.0,120.0,126.0,,0,,0,,0,0
110,1099,7,21,13.125,15.0,126.0,132.0,14.386025868901987,1,,0,14.33832769883579,1,0
110,1099,7,22,13.125,15.0,132.0,138.0,14.383490464595775,1,,0,14.383490464595775,1,0
110,1099,7,23,13.125,15.0,138.0,144.0,,0,,0,,0,0
110,1099,7,24,13.125,15.0,144.0,150.0,8.870355742031093,1,,0,3.1887935438133805,1,0
110,1099,7,25,13.125,15.0,150.0,156.0,8.572272875642387,1,,0,2.7349450676124505,1,0
110,1099,7,26,13.125,15.0,156.0,162.0,2.8564651245044637,1,,0,2.618735862983037,1,0
110,1099,7,27,13.125,15.0,162.0,168.0,,0,,0,,0,0
110,1099,7,28,13.125,15.0,168.0,174.0,,0,,0,,0,0
110,1099,7,29,13.125,15.0,174.0,180.0,3.060823550989993,1,,0,2.8590281754639113,1,0
110,1099,7,30,13.125,15.0,180.0,186.0,3.048846227217462,1,,0,2.8613410309818765,1,0
110,1099,7,31,13.125,15.0,186.0,192.0,3.0693023818087024,1,,0,3.0517461564568937,1,0
110,1099,7,32,13.125,15.0,192.0,198.0,3.0477967438588602,1,1.6247584889947406,1,2.2479827316121916,1,1
110,1099,7,33,13.125,15.0,198.0,204.0,,0,,0,,0,0
110,1099,7,34,13.125,15.0,204.0,210.0,,0,,0,,0,0
110,1099,7,35,13.125,15.0,210.0,216.0,,0,,0,,0,0
110,1099,7,36,13.125,15.0,216.0,222.0,,0,,0,,0,0
110,1099,7,37,13.125,15.0,222.0,228.0,,0,,0,,0,0
110,1099,7,38,13.125,15.0,228.0,234.0,,0,,0,,0,0
110,1099,7,39,13.125,15.0,234.0,240.0,,0,,0,,0,0
110,1099,7,40,13.125,15.0,240.0,246.0,,0,,0,,0,0
110,1099,7,41,13.125,15.0,246.0,252.0,,0,,0,,0,0
110,1099,7,42,13.125,15.0,252.0,258.0,,0,,0,,0,0
110,1099,7,43,13.125,15.0,258.0,264.0,,0,,0,,0,0
110,1099,7,44,13.125,15.0,264.0,270.0,3.21241259890196,1,1.5434253562260638,1,2.254430356310745,1,1
110,1099,7,45,13.125,15.0,270.0,276.0,3.1407587227843337,1,,0,3.0929580397304153,1,0
110,1099,7,46,13.125,15.0,276.0,282.0,3.1164732385739993,1,2.072536896558357,1,2.529018518230811,1,1
110,1099,7,47,13.125,15.0,282.0,288.0,,0,,0,,0,0
110,1099,7,48,13.125,15.0,288.0,294.0,,0,,0,,0,0
110,1099,7,49,13.125,15.0,294.0,300.0,,0,,0,,0,0
110,1099,7,50,13.125,15.0,300.0,306.0,,0,,0,,0,0
110,1099,7,51,13.125,15.0,306.0,312.0,,0,,0,,0,0
110,1099,7,52,13.125,15.0,312.0,318.0,,0,,0,,0,0
110,1099,7,53,13.125,15.0,318.0,324.0,,0,,0,,0,0
110,1099,7,54,13.125,15.0,324.0,330.0,,0,,0,,0,0
110,1099,7,55,13.125,15.0,330.0,336.0,3.182080227242575,1,,0,2.994170274149493,1,0
110,1099,7,56,13.125,15.0,336.0,342.0,,0,,0,,0,0
110,1099,7,57,13.125,15.0,342.0,348.0,2.857578406855541,1,1.780393882229968,1,2.112409939991967,1,1
110,1099,7,58,13.125,15.0,348.0,354.0,3.037223577382944,1,0.9638097540299481,1,2.244395066080748,1,1
110,1099,7,59,13.125,15.0,354.0,360.0,2.9696758104218755,1,,0,2.9140731300612237,1,0
110,1099,8,0,15.0,16.875,0.0,6.0,3.1546797950272016,1,,0,3.1511510152126125,1,0
110,1099,8,1,15.0,16.875,6.0,12.0,0.5845301771838542,1,0.5845301771838542,1,,0,0
110,1099,8,2,15.0,16.875,12.0,18.0,,0,,0,,0,0
110,1099,8,3,15.0,16.875,18.0,24.0,3.0860792456776323,1,,0,3.0808751442234095,1,0
110,1099,8,4,15.0,16.875,24.0,30.0,,0,,0,,0,0
110,1099,8,5,15.0,16.875,30.0,36.0,,0,,0,,0,0
110,1099,8,6,15.0,16.875,36.0,42.0,,0,,0,,0,0
110,1099,8,7,15.0,16.875,42.0,48.0,,0,,0,,0,0
110,1099,8,8,15.0,16.875,48.0,54.0,,0,,0,,0,0
110,1099,8,9,15.0,16.875,54.0,60.0,9.038145239808888,1,,0,5.0647274890934355,1,0
110,1099,8,10,15.0,16.875,60.0,66.0,9.036405062521002,1,,0,5.203056573148717,1,0
110,1099,8,11,15.0,16.875,66.0,72.0,9.025108126865245,1,,0,8.820046113174378,1,0
110,1099,8,12,15.0,16.875,72.0,78.0,8.990900030713163,1,,0,8.81050959313474,1,0
110,1099,8,13,15.0,16.875,78.0,84.0,8.9990182218227,1,,0,8.827494219344521,1,0
110,1099,8,14,15.0,16.875,84.0,90.0,9.001267258301985,1,,0,8.87479814580782,1,0
110,1099,8,15,15.0,16.875,90.0,96.0,8.930455044081125,1,,0,8.832412023169404,1,0
110,1099,8,16,15.0,16.875,96.0,102.0,8.940887113974455,1,,0,8.831083570663063,1,0
110,1099,8,17,15.0,16.875,102.0,108.0,8.959480301152034,1,,0,8.864550837498713,1,0
110,1099,8,18,15.0,16.875,108.0,114.0,14.42372196020057,1,,0,14.38315124621976,1,0
110,1099,8,19,15.0,16.875,114.0,120.0,14.451625030491858,1,,0,14.360974464770896,1,0
110,1099,8,20,15.0,16.875,120.0,126.0,14.445815480375439,1,,0,14.441447291888124,1,0
110,1099,8,21,15.0,16.875,126.0,132.0,14.457473986108484,1,,0,14.318273639260664,1,0
110,1099,8,22,15.0,16.875,132.0,138.0,14.362339633094747,1,,0,10.139932148325332,1,0
110,1099,8,23,15.0,16.875,138.0,144.0,13.362363060631125,1,,0,8.514466868178667,1,0
110,1099,8,24,15.0,16.875,144.0,150.0,11.701339429131837,1,,0,8.860170516290705,1,0
110,1099,8,25,15.0,16.875,150.0,156.0,2.9514708677408277,1,,0,2.933042722770448,1,0
110,1099,8,26,15.0,16.875,156.0,162.0,2.8204880731971533,1,,0,2.769936563955607,1,0
110,1099,8,27,15.0,16.875,162.0,168.0,,0,,0,,0,0
110,1099,8,28,15.0,16.875,168.0,174.0,,0,,0,,0,0
110,1099,8,29,15.0,16.875,174.0,180.0,3.059635640449023,1,,0,3.028176648768381,1,0
110,1099,8,30,15.0,16.875,180.0,186.0,3.0783311006922576,1,,0,2.8215034552999327,1,0
110,1099,8,31,15.0,16.875,186.0,192.0,3.0861557552589973,1,,0,3.0433488877629853,1,0
110,1099,8,32,15.0,16.875,192.0,198.0,2.7012422405135594,1,1.6745040763861159,1,2.7012422405135594,1,1
110,1099,8,33,15.0,16.875,198.0,204.0,,0,,0,,0,0
110,1099,8,34,15.0,16.875,204.0,210.0,,0,,0,,0,0
110,1099,8,35,15.0,16.875,210.0,216.0,,0,,0,,0,0
110,1099,8,36,15.0,16.875,216.0,222.0,,0,,0,,0,0
110,1099,8,37,15.0,16.875,222.0,228.0,,0,,0,,0,0
110,1099,8,38,15.0,16.875,228.0,234.0,,0,,0,,0,0
110,1099,8,39,15.0,16.875,234.0,240.0,,0,,0,,0,0
110,1099,8,40,15.0,16.875,240.0,246.0,,0,,0,,0,0
110,1099,8,41,15.0,16.875,246.0,252.0,,0,,0,,0,0
110,1099,8,42,15.0,16.875,252.0,258.0,,0,,0,,0,0
110,1099,8,43,15.0,16.875,258.0,264.0,,0,,0,,0,0
110,1099,8,44,15.0,16.875,264.0,270.0,3.307498621239307,1,1.350378626861637,1,3.09492183211555,1,1
110,1099,8,45,15.0,16.875,270.0,276.0,3.132750844396602,1,,0,3.1160560038078278,1,0
110,1099,8,46,15.0,16.875,276.0,282.0,3.118605171421292,1,2.0932339589693587,1,2.289718243012252,1,1
110,1099,8,47,15.0,16.875,282.0,288.0,,0,,0,,0,0
110,1099,8,48,15.0,16.875,288.0,294.0,,0,,0,,0,0
110,1099,8,49,15.0,16.875,294.0,300.0,,0,,0,,0,0
110,1099,8,50,15.0,16.875,300.0,306.0,,0,,0,,0,0
110,1099,8,51,15.0,16.875,306.0,312.0,,0,,0,,0,0
110,1099,8,52,15.0,16.875,312.0,318.0,,0,,0,,0,0
110,1099,8,53,15.0,16.875,318.0,324.0,,0,,0,,0,0
110,1099,8,54,15.0,16.875,324.0,330.0,,0,,0,,0,0
110,1099,8,55,15.0,16.875,330.0,336.0,,0,,0,,0,0
110,1099,8,56,15.0,16.875,336.0,342.0,,0,,0,,0,0
110,1099,8,57,15.0,16.875,342.0,348.0,,0,,0,,0,0
110,1099,8,58,15.0,16.875,348.0,354.0,3.186141834409082,1,2.018509598535366,1,2.3958044012057327,1,1
110,1099,8,59,15.0,16.875,354.0,360.0,3.1917163431791917,1,,0,2.8910463825525095,1,0
110,1099,9,0,16.875,18.75,0.0,6.0,2.9201982014700243,1,,0,2.9201982014700243,1,0
110,1099,9,1,16.875,18.75,6.0,12.0,,0,,0,,0,0
110,1099,9,2,16.875,18.75,12.0,18.0,3.1002464945325108,1,,0,3.08675721923171,1,0
110,1099,9,3,16.875,18.75,18.0,24.0,,0,,0,,0,0
110,1099,9,4,16.875,18.75,24.0,30.0,,0,,0,,0,0
110,1099,9,5,16.875,18.75,30.0,36.0,,0,,0,,0,0
110,1099,9,6,16.875,18.75,36.0,42.0,,0,,0,,0,0
110,1099,9,7,16.875,18.75,42.0,48.0,,0,,0,,0,0
110,1099,9,8,16.875,18.75,48.0,54.0,,0,,0,,0,0
110,1099,9,9,16.875,18.75,54.0,60.0,8.992730218137202,1,,0,8.822133828216813,1,0
110,1099,9,10,16.875,18.75,60.0,66.0,9.011472630119595,1,,0,5.62773608481324,1,0
110,1099,9,11,16.875,18.75,66.0,72.0,9.020227156438121,1,,0,8.83566524469409,1,0
110,1099,9,12,16.875,18.75,72.0,78.0,9.018498677553948,1,-0.10661414538286715,1,3.027058989879519,1,1
110,1099,9,13,16.875,18.75,78.0,84.0,8.998306714737655,1,1.0157200218002982,1,2.238351040128337,1,1
110,1099,9,14,16.875,18.75,84.0,90.0,9.000097351896839,1,0.42617637329819946,1,2.5393563694009766,1,1
110,1099,9,15,16.875,18.75,90.0,96.0,8.962476738658655,1,,0,2.9417757828978024,1,0
110,1099,9,16,16.875,18.75,96.0,102.0,8.9383507154858,1,,0,2.950613295968364,1,0
110,1099,9,17,16.875,18.75,102.0,108.0,10.96981522886012,1,,0,3.39444858183604,1,0
110,1099,9,18,16.875,18.75,108.0,114.0,14.471866578031117,1,,0,10.208406582651453,1,0
110,1099,9,19,16.875,18.75,114.0,120.0,14.423976250766218,1,,0,14.35288135208049,1,0
110,1099,9,20,16.875,18.75,120.0,126.0,14.506705395806133,1,,0,14.396788194261111,1,0
110,1099,9,21,16.875,18.75,126.0,132.0,14.501470831812867,1,,0,14.332762660367028,1,0
110,1099,9,22,16.875,18.75,132.0,138.0,14.340466359074233,1,,0,14.307559687052505,1,0
110,1099,9,23,16.875,18.75,138.0,144.0,14.344881763200714,1,,0,14.315109213516706,1,0
110,1099,9,24,16.875,18.75,144.0,150.0,,0,,0,,0,0
110,1099,9,25,16.875,18.75,150.0,156.0,,0,,0,,0,0
110,1099,9,26,16.875,18.75,156.0,162.0,,0,,0,,0,0
110,1099,9,27,16.875,18.75,162.0,168.0,,0,,0,,0,0
110,1099,9,28,16.875,18.75,168.0,174.0,,0,,0,,0,0
110,1099,9,29,16.875,18.75,174.0,180.0,3.0339781036268256,1,,0,2.790183163929635,1,0
